Gene	Taxon	Context	Cluster	Abundance	Diversity	Univocity	delta	k-value
potF	s__UBA4582 sp002725285	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA4582 sp002725285	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA4582 sp002725285	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Albimonas pacifica	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Albimonas pacifica	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Albimonas pacifica	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__HTCC2207 sp002457245	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__HTCC2207 sp002457245	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__HTCC2207 sp002457245	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	c__Gammaproteobacteria	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	c__Gammaproteobacteria	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	c__Gammaproteobacteria	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002731315	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002731315	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002731315	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__LFER01 sp001642945	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__LFER01 sp001642945	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__LFER01 sp001642945	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nanhaiensis	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nanhaiensis	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nanhaiensis	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Oleibacter sp002298335	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Oleibacter sp002298335	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Oleibacter sp002298335	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__LFER01 sp002726375	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__LFER01 sp002726375	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__LFER01 sp002726375	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri_AB	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri_AB	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri_AB	Mesopelagic	c2b	0.24	1	1.0	1.00001	0.2400024
potF	s__Thiolinea sp002747435	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Thiolinea sp002747435	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Thiolinea sp002747435	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Acuticoccus sp003258595	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Acuticoccus sp003258595	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Acuticoccus sp003258595	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Roseovarius mucosus	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Roseovarius mucosus	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Roseovarius mucosus	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Tritonibacter sp001874255	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Tritonibacter sp001874255	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Tritonibacter sp001874255	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Phenylobacterium sp002363865	Bathypelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Phenylobacterium sp002363865	Epipelagic	c2b	0	0	1.0	0.0	0.0
potF	s__Phenylobacterium sp002363865	Mesopelagic	c2b	0	0	1.0	0.0	0.0
potF	s__UBA11791 sp002714255	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA11791 sp002714255	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA11791 sp002714255	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_E marincola	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_E marincola	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_E marincola	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Puniceibacterium	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Puniceibacterium	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Puniceibacterium	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Thalassospira	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Thalassospira	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Thalassospira	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Tritonibacter mobile	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Tritonibacter mobile	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Tritonibacter mobile	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457745	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457745	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457745	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__	Bathypelagic	c2a	184.28699999999998	48	1.0	0.708036759423149	130.48197028381384
potF	s__	Epipelagic	c2a	45.650999999999996	34	1.0	1.311906868475366	59.88986045276893
potF	s__	Mesopelagic	c2a	229.28600000000003	126	1.0	1.5988353799826431	366.59056893470034
potF	s__Pseudooceanicola sp002709085	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola sp002709085	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola sp002709085	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D pachastrellae	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D pachastrellae	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D pachastrellae	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola batsensis	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola batsensis	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola batsensis	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Salipiger marinus	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Salipiger marinus	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Salipiger marinus	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Halomonas sp002696125	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Halomonas sp002696125	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Halomonas sp002696125	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter pontiacus	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter pontiacus	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter pontiacus	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Fulvimarina sp002700095	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Fulvimarina sp002700095	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Fulvimarina sp002700095	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Ahrensia sp002706335	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Ahrensia sp002706335	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Ahrensia sp002706335	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Fulvimarina manganoxydans	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Fulvimarina manganoxydans	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Fulvimarina manganoxydans	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nitratireducens	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nitratireducens	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nitratireducens	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Marinobacter sp001752365	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Marinobacter sp001752365	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Marinobacter sp001752365	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Mesorhizobium_E oceanicum	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Mesorhizobium_E oceanicum	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Mesorhizobium_E oceanicum	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__AAA300-D14 sp002715065	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__AAA300-D14 sp002715065	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__AAA300-D14 sp002715065	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA11889 sp002313255	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA11889 sp002313255	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA11889 sp002313255	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter sp001635605	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter sp001635605	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter sp001635605	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Maritimibacter alkaliphilus	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Maritimibacter alkaliphilus	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Maritimibacter alkaliphilus	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Marinovum algicola	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Marinovum algicola	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Marinovum algicola	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola atlanticus	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola atlanticus	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola atlanticus	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thalassococcus halodurans	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thalassococcus halodurans	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thalassococcus halodurans	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA1611 sp002321855	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA1611 sp002321855	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA1611 sp002321855	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Aurantimonas coralicida	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Aurantimonas coralicida	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Aurantimonas coralicida	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Agrobacterium tumefaciens_F	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Agrobacterium tumefaciens_F	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Agrobacterium tumefaciens_F	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D aestusnigri	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D aestusnigri	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D aestusnigri	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Hoeflea phototrophica	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Hoeflea phototrophica	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Hoeflea phototrophica	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Marinobacter flavimaris	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Marinobacter flavimaris	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Marinobacter flavimaris	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Paracoccus sp002294185	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Paracoccus sp002294185	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Paracoccus sp002294185	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457765	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457765	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002457765	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	f__Rhodobacteraceae	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	f__Rhodobacteraceae	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	f__Rhodobacteraceae	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Roseovarius nubinhibens	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Roseovarius nubinhibens	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Roseovarius nubinhibens	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Aurantimonas	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Aurantimonas	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Aurantimonas	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thalassospira sp001613795	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thalassospira sp001613795	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thalassospira sp001613795	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B lipolyticus	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B lipolyticus	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B lipolyticus	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__AG-337-I02 sp003215235	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__AG-337-I02 sp003215235	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__AG-337-I02 sp003215235	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002712055	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002712055	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002712055	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Antarctobacter heliothermus_B	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Antarctobacter heliothermus_B	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Antarctobacter heliothermus_B	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thioglobus sp001628405	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thioglobus sp001628405	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thioglobus sp001628405	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Roseovarius indicus	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Roseovarius indicus	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Roseovarius indicus	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B sp002706905	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B sp002706905	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola_B sp002706905	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Hoeflea sp002707605	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Hoeflea sp002707605	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Hoeflea sp002707605	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA1014 sp001469005	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA1014 sp001469005	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA1014 sp001469005	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__HIMB59 sp004321805	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__HIMB59 sp004321805	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__HIMB59 sp004321805	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002731775	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002731775	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002731775	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D sp002683975	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D sp002683975	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_D sp002683975	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Pseudooceanicola	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Pseudooceanicola	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Pseudooceanicola	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA11654 sp001629325	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA11654 sp001629325	Epipelagic	c2a	16.72	9	1.0	0.6938261204776074	11.600772734385595
potF	s__UBA11654 sp001629325	Mesopelagic	c2a	4.989	1	1.0	0.1773899488200848	0.884998454663403
potF	s__Roseivivax marinus	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Roseivivax marinus	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Roseivivax marinus	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	p__Proteobacteria	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	p__Proteobacteria	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	p__Proteobacteria	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter sp002731875	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter sp002731875	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Sulfitobacter sp002731875	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Stappia indica	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Stappia indica	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Stappia indica	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__HIMB59 sp002705265	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__HIMB59 sp002705265	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__HIMB59 sp002705265	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	g__HIMB59	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	g__HIMB59	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	g__HIMB59	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	f__UBA11654	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	f__UBA11654	Epipelagic	c2a	2.279	1	1.0	0.30436799952419646	0.6936546709156437
potF	f__UBA11654	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Ketobacter	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Ketobacter	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Ketobacter	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA868 sp002295285	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA868 sp002295285	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA868 sp002295285	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Haliea	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Haliea	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Haliea	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__CPC320 sp002336405	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__CPC320 sp002336405	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__CPC320 sp002336405	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002694855	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002694855	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA9145 sp002694855	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	g__UBA11654	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	g__UBA11654	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	g__UBA11654	Mesopelagic	c2a	1.889	1	1.0	0.3463911470013649	0.6543328766855784
potF	s__Rhodobacter_B sp002701395	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Rhodobacter_B sp002701395	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Rhodobacter_B sp002701395	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Pseudomonas_A	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Pseudomonas_A	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	g__Pseudomonas_A	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thioglobus singularis	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thioglobus singularis	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thioglobus singularis	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Marinobacter sp002744715	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Marinobacter sp002744715	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Marinobacter sp002744715	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	g__UBA9659	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	g__UBA9659	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	g__UBA9659	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA4582 sp002725285	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA4582 sp002725285	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA4582 sp002725285	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Albimonas pacifica	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Albimonas pacifica	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Albimonas pacifica	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__HTCC2207 sp002457245	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__HTCC2207 sp002457245	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__HTCC2207 sp002457245	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	c__Gammaproteobacteria	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	c__Gammaproteobacteria	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	c__Gammaproteobacteria	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002731315	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002731315	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA8309 sp002731315	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__LFER01 sp001642945	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__LFER01 sp001642945	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__LFER01 sp001642945	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nanhaiensis	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nanhaiensis	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudooceanicola nanhaiensis	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Oleibacter sp002298335	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Oleibacter sp002298335	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Oleibacter sp002298335	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__LFER01 sp002726375	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__LFER01 sp002726375	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__LFER01 sp002726375	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri_AB	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri_AB	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_A stutzeri_AB	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thiolinea sp002747435	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thiolinea sp002747435	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Thiolinea sp002747435	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Acuticoccus sp003258595	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Acuticoccus sp003258595	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Acuticoccus sp003258595	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Roseovarius mucosus	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Roseovarius mucosus	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Roseovarius mucosus	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Tritonibacter sp001874255	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Tritonibacter sp001874255	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Tritonibacter sp001874255	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Phenylobacterium sp002363865	Bathypelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Phenylobacterium sp002363865	Epipelagic	c2a	0	0	1.0	0.0	0.0
potF	s__Phenylobacterium sp002363865	Mesopelagic	c2a	0	0	1.0	0.0	0.0
potF	s__UBA11791 sp002714255	Bathypelagic	incertae	0	0	1.0	0.0	0.0
potF	s__UBA11791 sp002714255	Epipelagic	incertae	0	0	1.0	0.0	0.0
potF	s__UBA11791 sp002714255	Mesopelagic	incertae	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_E marincola	Bathypelagic	incertae	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_E marincola	Epipelagic	incertae	0	0	1.0	0.0	0.0
potF	s__Pseudomonas_E marincola	Mesopelagic	incertae	0	0	1.0	0.0	0.0
potF	g__Puniceibacterium	Bathypelagic	incertae	0	0	1.0	0.0	0.0
